#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:15.968Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:16.135Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:16.302Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:16.469Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:16.636Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:16.803Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:16.97Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:17.137Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:17.304Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:17.471Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:17.638Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:17.805Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:17.972Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:18.139Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:18.306Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:18.473Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:18.64Z,1.103423,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:18.807Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:18.974Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:19.141Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:19.308Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:19.475Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:19.642Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:19.809Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:19.976Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:20.143Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:20.31Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:20.477Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:20.644Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:20.811Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:20.978Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:21.145Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:21.312Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:21.479Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:21.646Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:21.813Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:21.98Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:22.147Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:22.314Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:22.481Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:22.648Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:22.815Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:22.982Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:23.149Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:23.316Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:23.483Z,1.103423,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:23.65Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:23.817Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:23.984Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:24.151Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:24.318Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:24.485Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:24.652Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:24.819Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:24.986Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:25.153Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:25.32Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:25.487Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:25.654Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:25.821Z,1.103423,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:25.988Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:26.155Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:26.322Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:26.489Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:26.656Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:26.823Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:26.99Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:27.157Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:27.324Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:27.491Z,1.114877,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:27.658Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:27.825Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:27.992Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:28.159Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:28.326Z,1.10495,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:28.493Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:28.66Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:28.827Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:28.994Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:29.161Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:29.328Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:29.495Z,1.117931,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:29.662Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:29.829Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:29.996Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:30.163Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:30.33Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:30.497Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:30.664Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:30.831Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:30.998Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:31.165Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:31.332Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:31.499Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:31.666Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:31.833Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:32Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:32.167Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:32.334Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:32.501Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:32.668Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:32.835Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:33.002Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:33.169Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:33.336Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:33.503Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:33.67Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:33.837Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:34.004Z,1.103423,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:34.171Z,1.102659,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:34.338Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:34.505Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:34.672Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:34.839Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:35.006Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:35.173Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:35.34Z,1.101895,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:35.507Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:35.674Z,1.108768,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:35.841Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:36.008Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:36.175Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:36.342Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:36.509Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:36.676Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:36.843Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:37.01Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:37.177Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:37.344Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:37.511Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:37.678Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:37.845Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:38.012Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:38.179Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:38.346Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:38.513Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:38.68Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:38.847Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:39.014Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:39.181Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:39.348Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:39.515Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:39.682Z,1.098841,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:39.849Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:40.016Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:40.183Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:40.35Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:40.517Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:40.684Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:40.851Z,1.117167,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.018Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.185Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.352Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.519Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.686Z,1.111059,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:41.853Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.02Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.187Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.354Z,1.100368,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.521Z,1.098077,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.688Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:42.855Z,1.112586,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.022Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.189Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.356Z,1.105713,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.523Z,1.099604,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.69Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:43.857Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.024Z,1.107241,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.191Z,1.106477,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.358Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.525Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.692Z,1.095023,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:44.859Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.026Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.193Z,1.095786,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.36Z,1.11564,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.527Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.694Z,1.113349,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:45.861Z,1.110295,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.028Z,1.109531,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.195Z,1.101132,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.362Z,1.111822,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.529Z,1.108004,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.696Z,1.09655,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:46.863Z,1.097314,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.03Z,1.094259,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.197Z,1.114113,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.364Z,1.116404,voltage,PowerMeasurement
,,1,2022-01-27T16:58:11.01Z,2022-01-27T16:59:11.005Z,2022-01-27T16:58:47.531Z,1.09655,voltage,PowerMeasurement
